Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
381,B003YXWAF8,A35G909LKGM6R1,Jeanjae,1,3,3,1336176000,Disappointing,"The spicy version of this ketchup isn't bad, but it is too expensive.  The regular version is sweet as dessert.  Horrible.  Annie's Organic has a much better flavor and costs a lot less.  Even Heinz organic is a better deal.  I gave it three stars instead of two because it is in glass, not plastic."
382,B003YXWAF8,A1KQXO716WOOD6,Allison Beegle,7,13,1,1309305600,Waste of money,These condiments are overpriced and terrible. The classic is disgustingly sweet. The spiced tastes like a bad spicy marinara sauce from a chain restaurant.
383,B000UXA3L8,A3AEEQSKFVN9NB,waydeps,2,2,5,1313020800,Porcini Mushrooms an excellent product,"I have been using porcini mushrooms in my cooking for twenty plus years. The Roland extra fancy porcinis that I purchased from you are the best that I have ever used, including the mushrooms that I bought in Italy and transported back to the USA."
384,B000UXA3L8,A25C2M3QF9G7OQ,Comdet,0,0,5,1335139200,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend."
385,B004AVYUOW,A1ZZMVHSLQSE7R,Murdy,1,1,5,1325376000,The Best,"If you are a peanut lover, these are for you. Much larger than cocktail peanuts. Six people on my Christmas gift list ask for these every year!!"
386,B001ESOQAM,A37RRNHOYQ7JPH,Judy,0,0,5,1323993600,Good for the money,"The cashews were nice and big, with the vast majority being whole.  There were a number of small pieces at the bottom of the bag, but that's pretty expected with so many cashews.  They made an absolutely excellent cashew brittle.<br /><br />My order took just over a week to arrive, which was pretty decent considering it was shipped across the country.  They came double bagged in clear plastic bags, and in two 5 lb portions.  This was highly convenient since I could just throw one of the bags into the freezer until I was ready to work with it.<br /><br />Great value for the price."
387,B001ESOQAM,AQDT2YOPW35IU,Ammers,0,0,4,1319068800,"not the highest quality, but good for the price.","Although there were several ""shriveled"" ones, they taste just fine.  I mostly use them to make vegan sauces and other recipes that call for running them through a food processor so they don't have to look perfect anyways.  For the price, they are a great deal (about half of what I find them for in the store)"
388,B001ESOQAM,A2JH47KQUPWVRO,Cashew nutter,0,0,5,1312243200,Fresh - Whole.. perfect,"I ordered these after a fair bit of searching online - even ordering the smaller 1-3oz bags. I will admit, I was a bit sceptical when I ordered this since it was not cheap and had no idea how good (or bad) the cashews would be...<br /><br />The order came in pretty fast - like 3 days. The cashews were fresh and whole - with like 10 broken pieces. They were in 2 5lb bags sealed with clear tape.. first I found it odd but then it turned out to be a good deal; considering the second pack stayed fresh till I opened them. The trick is to actually keep them in an air-tight box so that they stay fresh longer.<br /><br />The only negative I can think of is that the price went up abt $5.00 for the 10lb since I bought them."
389,B001ESOQAM,A2609IIYREBZRT,Duchess in Denim,0,0,5,1295481600,Fresh and Tasty,These nuts arrived fresh and are very tasty.  They are not broken or dirty looking like cashews sometimes can.
390,B001ESOQA2,AC8PTTE9SEU9E,T,0,0,4,1234828800,Valentine gift winner,"I bought these for my boyfriend who really likes honey roasted pecans in salads that I have at a couple of restaurants. Plus, he likes nuts, pecans, almonds peanuts. He loved these. I actually ordered 3 cans instead of the gift tin, so he could take one to work, or his place, and stay fresh longer. Although I don't think freshness will be an issue, they won't last long......lol"
391,B003XT4AV0,A2FZRO46DF0UHN,"D. Mertins ""AUDIOGURU""",1,1,2,1292630400,Cat won't go near it!,"My cat will go for a day, probably longer, haven't tryed it, but he'll walk right by this stuff every time, even when I know he's hungery. ABSOLUTELY NO INTEREST. I swear he'd rather die of starvation then even take a wiff of it!!"
392,B003XT4AV0,A1FERORG6RB1ZP,Darcy,1,1,5,1292630400,Simply WIld Chick & Brown RIce for Cats,Got this free with another order I placed.  I couldn't believe how much the cats loved it. I will buy again for sure.
393,B001FA1MCO,A1H2R3U6I562W,Charles W Brown,2,2,5,1306022400,Ham Base,This is a great ham soup base.  I have used it in Ham and beans and seasoned greenbeans.  Great flavor
394,B001FA1MCO,A30WKTJDBRD5UA,Peg,0,0,1,1347148800,MSG Ham Base,I haven't used the ham base. It is loaded with MSG. I did not realize this when I ordered it and can not return it because it is a food item
395,B001ELL6O8,A13T2G4T8LR8XA,First Time Mom,2,2,5,1189296000,Delisious Pancakes,Before I discover this mix on Amazon I always bought it in Whole Food Store.<br />I like this mix and when I am doing the pancakes they came very delicious and fluffy.<br />Just one small secret: Try to add the Seltzer water instead of regular one.
396,B001ELL6O8,A72H1W5S6UFMY,"King of Breakfasts ""King""",1,1,5,1278460800,A Great All Around Mix,I appreciate the fact that I can buy this product online and have free shipping. This is a great all around mix that is very good with a wonderful texture. Thanks again amazon.
397,B001ELL6O8,A1PTPN5SY7C7SW,Leonard Kocurek,1,1,5,1215648000,Great mix,"Arrowhead Mills Buttermilk Pancake mix is my favorite mix.  It tastes great, cooks up light and fluffy and is super easy to make.  Although it can be made using water, I think it's better made with milk.  I love it with pure organic maple syrup."
