Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
461,B000G6RYNE,A2ZEFDVX4X5TPX,"Thomas A. Roberts ""tomrgalvtx""",0,0,4,1249430400,Not quite the best...,"In the past couple years I have eaten and reviewed several kinds and styles of chips,  from the best I've ever had to big disappointments.  If you have eaten the LantChips varieties, there is no way that they are not the best as a group; the Kettle chips are rightly salted and I was so irritated by some Pringles products.  Kettle has good flavor but the small size and overwhelming oiliness takes away from the flavors.  All in all, its good to have choice--Amazon does not stock the LantChips all the time so there are some days that there is no choice."
462,B000G6RYNE,A2MMTWKCJET6S,T. judy,0,0,4,1245110400,want to gaain twenty pounds with no control whatsoever? Buy this!,"these chips are good, and bad, and create moral dilemmas constantly. If wou are strong at will, or having a large BBQ go for it, but as for me, i was in the habit of bringing a new bag to work every three days, had to put in a lot of time on the treadmill to make up for it. BEWARE"
463,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,0,0,5,1245024000,One of Their Best Flavors,"Kettle Chips flavors can be hit or miss.  Some of their flavors are terrible.  But this is very simple and delicious.  Probably one of their best flavors.<br /><br />Pros: Thick, crunchy potato chips with light salt that doesn't compromise on taste, eco-friendly business that isn't just giving us lip service<br /><br />Cons: The occasional burnt chip and the bag is a pain to open.  They have a tab that you can pull down but most of the time I end up tearing down the entire side of the bag.  Use scissors instead."
464,B000G6RYNE,A1E2Y40TTPL8YK,EJH,0,0,5,1244678400,Love these chips!,"We bought these chips at a little sandwich shop in Sonoma while we were on vacation. I wasn't sure what to expect by the package, and at first bite I didn't know what to think...and then all of the flavors hit!<br />Yum! They are a bit spicy, but nothing overpowering. Just lots of crunchy, sweet, spicy goodness. They aren't sold everywhere though, I'm still trying to find them somewhere close to where I live."
465,B000G6RYNE,A56JFSLUCHI4J,"Chi ""Who loves to find bargains and lives a g...",0,0,5,1237334400,Highly addicitive chips,"I have to admit that those chips are so good that they are highly addictive. I can't stop eating them!!! It's crunchy and seasoned at the right amount of flavor and salt. Just perfect!!! Believe me, some chips are so salty, I can't finish a small bag. But this one... I just keep on eating!"
466,B000G6RYNE,A1DW1FK1H3F2TM,EuReka,0,0,5,1231977600,These are AWESOME!,These are some of the best chips that I have ever had... They sure beat anything else out there and are even cooked in a way that is better for you than most other name brands. They are tangy and crisp and satisfy any craving at the time! These will be the only chips that I buy from now on and I thank amazon for letting me buy them online in bulk and save some money at the same time!
467,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,0,0,5,1231718400,"One bite and you'll become a ""chippoisseur""","I'm addicted to salty and tangy flavors, so when I opened my first bag of Sea Salt & Vinegar Kettle Brand chips I knew I had a perfect complement to my vegetable trays of cucumber, carrot, celery and cherry tomatoes. Skip the dip; balance the tangy chips by alternating bites of raw vegetable.<br /><br />As an Oregonian, I'm proud to share these delectable snacks with friends, especially those living outside our state and who haven't experienced gourmet chips. I tell them Kettle Brand does for potato chips what microbrews did for beer.<br /><br />Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips don't have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.<br /><br />I also recommend <a href=""http://www.amazon.com/gp/product/B000G6MBV4"">Kettle Chips Honey Dijon</a> and <a href=""http://www.amazon.com/gp/product/B000G6Q4GM"">Kettle Chips Spicy Thai</a>.<br /><br />Annette Solomon, a reporter for the Salem Statesman Journal recently noted that a glass of wine goes nicely with these chips. Solomon wrote, ""...you could be missing out on a wonderful pairing. These chips are spicy, so you would want to select a semi-sweet white wine. Also, a moderate amount of acid will subdue the strong flavors of ginger, lime, garlic and cilantro without over-powering them. Classically, a German-style Riesling fits these parameters perfectly."""
468,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,0,0,5,1231718400,"Crunchy, salty, sweet...finally, a Superbowl snack that scooores!","These Honey Dijon chips bring a terrific balance of salty, tangy, sweet and crunchy. Other brands I've tried use too much mustard flavor, which overpowers the Honey Dijon pairing.<br /><br />These chips make a great side dish on a BBQ plate with baked beans, coleslaw or potato salad and grilled meat. Naturally, they also go down great with beer.<br /><br />As an Oregonian, I'm proud to share these delectable snacks with friends, especially those living outside our state and who haven't experienced gourmet chips. I tell them Kettle Brand does for potato chips what microbrews did for beer.<br /><br />Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips don't have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.<br /><br />I also recommend these other Kettle Chips flavors: <a href=""http://www.amazon.com/gp/product/B000G6MBUA"">Kettle Chips Sea Salt & Vinegar</a> and <a href=""http://www.amazon.com/gp/product/B000G6Q4GM"">Kettle Chips Spicy Thai</a>.<br /><br />Annette Solomon, a reporter for the Salem Statesman Journal recently noted that a glass of wine goes nicely with these chips. Solomon wrote, ""...you could be missing out on a wonderful pairing. These chips are spicy, so you would want to select a semi-sweet white wine. Also, a moderate amount of acid will subdue the strong flavors of ginger, lime, garlic and cilantro without over-powering them. Classically, a German-style Riesling fits these parameters perfectly."""
469,B000G6RYNE,AU3VZDTQH0J4M,C. Charles,0,0,5,1231545600,These chips make me weak at the knees,These chips remind me of a long obsolete brand of chips we could get in middle school. They are by far the tastiest chips I've had and it's impossible to walk past the aisle without picking up the trademark blue bag and then putting the bag clip on the bag!
470,B000G6RYNE,A3B0HXAUWCLSZO,MisterStorm,0,0,5,1221436800,By far my favorite chips,"These are by far my favorite chips, they are extremely crunchy (similar to other Kettle style chips), but it's the extreme Vinegar flavor that differentiates these from lesser fried potato snacks.  I've tried several other brands of Salt and Vinegar and none of them come close."
