Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
661,B002BCD2OG,A3NM3RXJ8HI5TC,C. Gibbs,0,0,5,1344297600,Great stuff!,"I love using this to sweeten tea, coffee, etc. It tastes much better than other low glycemic sweeteners - there is no bitter aftertaste."
662,B002BCD2OG,AINFLXJIMS32P,"Timothy L. Tulewski ""T. McDonald""",0,0,5,1342483200,Healthy Sweetener,"I ordered this product two times now and have been very happy with both the delivery and the product.  It works great for cooking, baking and as a substitute sugar in my Chai lattes."
663,B002BCD2OG,AQRS0R3YWIMD1,Omar,0,0,5,1341446400,Great way replacing the sugar,"I really like this product and taste great with the coffee or tea, and I have lost weight by cutting the sugar and replacing it with the honey and Agave nectar."
664,B002BCD2OG,A11QUNPSCNHY62,N. R. Evans,0,0,4,1339891200,Great substitute sweetener,"We have been using 17-Day Diet guided by Low-Glycemic eating for about 6-7 months, with fair success. This amber agave nectar has become our primary sweetener because of the low glycemic effect on blood sugar. The taste is mellow,and the sweetening power is higher than sugar [so you use less], but without the ""twang"" of honey. the one thing I have not tried it on (still using sugar) is making kombucha - I still use sugar, as I'm not sure it would be a good idea to introduce a raw element into kombucha. But actually, that may just be my own over-caution and nothing related to actual chemistry or circumstance.<br /><br />Our primary uses are sweetening yogurt, using it in the little baking I do, and use in salad dressings, fruit desserts, etc. Because we are limiting our sweets consumption,we don't use a lot of this, but it's nice to have when we need it. I plan to try using it in some homemade jams later this season. I buy it on subscription, and the cost is about 33% less than the local WalMart and more than 50% less than the health food store on this same brand. ""Best by"" date on the bottles I received in May is 2015."
665,B002BCD2OG,AAZ084UMH8VZ2,"D. L. Brown ""A Knower Of Good Things""",0,0,5,1332028800,My Go to sweetner,"I am so glad I was introduced the this brand of sweetner to replace sugar, this is so much better. I really like how it sweetens my herbal sweet teas without having to use too much, and how it can be used in place of pancake syrup too. Learning how to use it what the first thing I had to learn, once I learned how to use it, I became hooked. I would not even look at sugar any more. I highly reccomend if you want a clean fresh taste and feel to your foods.If you do purchase this sweetner, take advantage of ship and save, it will save you lots of money in the long run."
666,B002BCD2OG,A2WUBQNGNGWHG5,Cowgirlhardware2011,0,0,5,1331683200,The Best,"I love this product! It is the best natural sweetener I have ever tried, and I have tried many. You can use also as pancake syrup or as a substitute for honey on your peanut butter and honey sandwich. It last a long time, and is a good value."
667,B002BCD2OG,A1TQ9QG6ZXLFVV,1catlover,0,0,5,1329436800,YUMMY,"I have been using Agave Nectar for several months now and have found it to be a staple in my home. Madhava Agave Nectar is good tasting, it was a good buy!"
668,B002BCD2OG,A30GTV8XR6ZGTC,"R. Pompei Navarre ""Bull Runner""",0,0,5,1326672000,Healthy Stuff,"This stuff is great because it's low glycemic. Substitute this to sugar and you'll be doing your body a great favor.  This size is economical and shipping is fast, too.  I got mine very soon."
669,B002BCD2OG,A3HZG65Z2BHCT3,Bill,0,0,5,1322524800,Agave Nectar,"Save a little money buying in larger quantities, as opposed to the smaller bottles. I like the taste of Agave, cross between honey/maple. Good for pies, cereal, frozen yogurt, etc."
670,B002BCD2OG,A3042WJDYJ22S8,"Sunny Side Up ""CoffeeBuzz""",0,0,5,1314230400,Sweet success,"This is an awesome product which I've ordered many times.  Honey-like flavored, lower glycemic sweetener that's great in coffee or tea."
671,B002BCD2OG,AA83QXB39NF8B,Debra Gifford,0,0,5,1312761600,great product,thank you for this product - we use it all the time and appreciate your promptness and the price was excellent.  Thanks again.
672,B002BCD2OG,AUAXNVACC3MJL,A. Sarich,0,0,5,1311120000,Best price on agave nectar that I've found,"I am on a low glycemic index diet to help control my blood sugar and hormone levels. My nutritionist recommended agave nectar as a sweetener since it's GI index is in the low 30's as opposed to honey in the low 50's and sugar in the mid-50's. I've tried supermarkets, health food stores and wholesale clubs. The prices are usually around $13 for a 32oz bottle and this is $19ish for 2x46oz. It's used like honey - substitute 2/3c for every 1c sugar and reduce liquids by 1/4th.<br /><br />I also use it in a carrot cake recipe (equal substitution) instead of sugar where I substitute whole wheat flour instead of white flour and I don't decrease the other liquids. It's delicious and you'd never know that's it's actually good for you."
673,B002BCD2OG,A3IJP7JXMWEPB1,adzam,1,8,1,1308355200,How this could be good?,I am very disappointed with this product because I could not see how many calories it has at the time I ordered it. I received it and now I can see it has 60 calories per tablespoon. Granulated sugar has only 45 calories per tablespoon. How could Agave Nectar be better than sugar?
674,B00112B9T2,A2CFBLKI8YMK24,Atlantis,0,0,5,1245110400,Best tea I ever had,"I was out to dinner with friends & family at ""The Saloon"" in ""Rte 46 Entertainment Complex"" in Sanford FL. Besides having an awesome staff (ask for Keith) and fabulous food (the escargot is a MUST) they serve China Mist tea. This is the 1st time I chose the Tropical Organic Green -- I have no doubt it is the best flavored tea I have ever had."
675,B000G6MBX2,A1IRCA0BTW0LLD,Smart,4,4,5,1178928000,That's a spicy!,"If you've tried the conventional Kettle crinkle chip verson Salt and Peper, you CAN'T compare these to those!  These are easily some of the most spicy chips you will ever eat, but oompletely enjoyable.  You finish the bag and the indside is just coated with spices.  Great stuff."
676,B000G6MBX2,A2UFC8M91UFRX9,"HH ""h_squared""",5,6,5,1177891200,Who needs salsa when chips taste this good?,"These are the best tasting tortilla chips I have ever had!  I have become allergic to tomatoes, but I love tortilla chips.  There is so much flavor in these chips that I no longer miss pico de gallo. I prefer to eat them plain. They also have just the right amount of heat to make them flovorful, but not overpoweringly spicy."
