Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
841,B001ELL9X6,A2E3Q8U8364F5P,"Walker ""Qzrx""",0,0,5,1299801600,Great Tea,I hardly ever write reviews but this tea is quite excellent.  I decided to try it without any sweetener or any other added taste enhancers.  It is flavorful without being overpowering.  It is a great pleasure to have a fine tea like this loose and reasonably priced.  After the first try I have continued to drink it just as it comes.  You can see by the leaves once they are soaked that it is a premium tea.
842,B001ELL9X6,A3BXNABYRR66IN,"Barry Tegeler ""Barry""",0,0,5,1270080000,"This is a very fine tasting full lea, a great value!",I read the other reviews before purchasing am pleased that I did. I have purchased other Numi teas and gave generally been happy with all of theri products.
843,B000UWSQT0,A1LWILWU3AAFPG,"Christine Giles ""shazzypupp""",0,0,3,1262304000,not creamy...,"To my mind, a fine caramel should be creamy and melting.  These are grainy.  The flavor on these was fine, although a little sweet to my taste."
844,B000UWSQT0,A1A0JJPS4JAZHI,JJ,0,0,5,1233619200,This caramel is fantastic!!!,"Having eaten (and re-eaten) my way though all of the DAS caramel range, this remains my all-time favorite, and the one that usually gets the most rave reviews when I share them (which isn't an easy thing to do - just try one and you'll see what I mean).  I've been a caramel fan for ages, and while Werthers Butterscotch will do in a pinch, nothing has come closer to what my mother used to make than these.  They are chewy, buttery, and the little crunches of salt are spectacular (OK my mother didn't put salt in hers, this is an improvement)."
845,B000UWSQT0,AHYRTWABDAG1H,"E. Thomsen ""arvig""",0,0,5,1226275200,Great caramels,"Although I did enjoy the other flavor I ordered a tiny bit more, the Chocolate with walnuts one, this was still a very enjoyable flavor.  Wonderful service from Ms. Das, including a hand signed coupon for a discount on future orders, along with samples of a couple other caramel flavors.  I'd order this or the Chocolate and walnut flavor again for sure, along with more of Das Food's gourmet salt."
846,B000UWSQT0,AL7ASCO6NWTJ6,Aristides P. Caringal,0,0,5,1217808000,Where Has This Candy Been?,This is certainly the best caramels I have ever had.  I just wish it came in bigger pieces.  I finished the whole box in one sitting!  I will certainly buy them again.
847,B000UWSQT0,A1LO4ME566EKLC,Show Me,0,1,1,1227916800,not for traditional caramel lovers,"Not my idea of a good caramel.  Flavors of ginger and pistachio dominated.  Same for the chocolate walnut and orange honey varieties. I missed the mix of rich, buttery, dairy flavor with caramelized sugar that I expect in caramels."
848,B0041CKRJC,A4MPDQF63WAEO,vintage,2,2,4,1324684800,soda,being an old chemist with a spectrophotometer I am pleased when the chemical is what they say it is this is what they advertized
849,B0041CKRJC,A2EIIDTYMJAEXV,"Tattletails ""Bonny""",1,1,5,1346198400,Aluminum Free!,"This baking soda works great for cooking or for health reasons.  I take it for acid indigestion and heart burn.  Just a 1 tsp in a half glass of water and it's gone.  I use it to make my body more alkaline, so it's great for changing your pH level in your body!"
850,B0041CKRJC,A13G8CNY7VX57F,Poppie,1,1,5,1322870400,This baking soda is the 'bomb!',"I recently started using Bob's Red Mill Baking Soda.  I'm very pleased with it's performance and I can be sure that it is not contaminated with aluminum.  Thanks, Bob!"
