Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
961,B000S806VM,A2DN52HYY0X7XM,kimmi,0,0,5,1338336000,Great product.,Great tasting tea I have been looking for a good  Sassafras tea forever.Finally. I will be ordering this product again .<br />Thanks Kim:D
962,B000S806VM,A3UX4TYSZJBJ3R,LuLu,0,0,2,1335398400,Sass Tea,"I did not care for this product at all, I thought it was the same tea my sisters and I use to drink when we were in elementary school. I found out the tea we use to drink actually came from the root of a particular type of tree."
963,B000S806VM,A3S4IWXSZCN9N7,"Janise ""Amazon shopper""",1,4,2,1246665600,The most awful taste,"I purchased this because I read that it was a natural cure for hives..Um, how about NOT.  It did nothing for my hives and it tastes awful.  Luckily, a co-worker of mine loves this stuff (reminds him of his grandmother) and I gave it to him.  Yucky, yucky stuff."
964,B000YT5DBS,ANMPK1PSQDQ2L,"Bob M. ""Bob""",1,2,2,1249171200,"These are good, but ...","These are good sunflower seeds at a good price if you prefer the unsalted variety, which can be hard to find.<br /><br />One thing to keep in mind though, is the expiration or ""best by"" date.  For example, if you order these in April and the batch you receive has a June ""use by"" date, it may be a stretch to consume the 300 bags before the seeds start going rancid on you.  Since they're roasted in oil and unsalted, these seeds may spoil more readily than the salted variety, even if refrigerated upon receipt.<br /><br />Amazon doesn't seem to specify ""use by"" dates for the food products they sell, so it's a gamble for the purchaser.  I'm assuming that Amazon won't ship stuff that has ""expired"", but they probably ship out the oldest stock first, and the ""use by"" date on the item may not be what you would select if you had a choice."
965,B005NEXK6Y,A33B2PH7Y4WC6,reviewer777,0,0,5,1350345600,Great product!,"I love Panang Curry but would rather avoid the white rice that most restaurants serve with it.  So decided to try making my own, and with this product, I get exactly what I want, hot tasty Panang Curry adding lots of fresh veggies, tofu and brown rice.  And it's very hot, didn't have to add any spices at all.  Great product, will purchase again."
966,B005NEXK6Y,A737WEUQM1K1H,MaC,0,0,3,1346976000,Great Paste BUT Way Overpriced like 3x more,"I purchased this for a friend who loves to cook only to find out that I paid 3 times more than what I should be. $13.95 for 4 cans is highway robbery now that I know that I can purchase one can for around $1.09. Now as far as the item itself, this brand of Panang Paste is excellent. The beef panang dish my friend made using this paste was as good as the ones in the Thai restaurant. I would recommend the paste but not the price."
967,B005NEXK6Y,A263ZEDYD50VAT,sbmiller,0,0,5,1327968000,so easy to use,"Best paste I have tried! So easy to use. Just saute you meat, add veggies, paste, and a tin of coconut milk. Quick and tasty! I am on weight watchers and tried using the light coconut milk instead of the full fat. It works for the panang paste especially if you add a heaping tablespoon of crunchy peanut butter.. but the yellow, green, and red are spicy and need the full fat coconut milk to balance it out."
968,B00448SNSA,A2VTNMSQLKUPFA,innocent_sweetiepie,0,0,1,1344729600,OMG DO NOT BUY!!!,"OMG I would love these cookies except for the chocolate mixed in makes it taste medicinal. DEGUSTING isn't even a strong enough word. A horrible horrible mistake...an expensive mistake....they advertised it as peanut butter cookies which is why I bought them since everyone else had peanut butter chocolate cookies when I just wanted plan peanut butter cookies....however when I received them I found out they were the chocolate peanut butter ones but I thought okay I'll try them and omg I almost threw up from the taste. HORRIBLE, HORRIBLE, DISGUTINGLY, MEDICINAL TASTE. DO NOT BUY!!! If they had a zero before the stars I would rate it a zero instead of 1 star."
969,B0002XIB2Y,A3NV17B17PFB7G,Susan,3,3,5,1228176000,WONDERFUL gravy!,"This gravy mix is excellent ... except, don't use water where called for, use milk instead, and it makes it 100% better!!"
970,B0002XIB2Y,A1O3WOX0KBBV3W,MATHEW Geib,1,1,5,1260057600,YEEEEE HAWWW!,"I'm not from the south, but live in SoFla; where sometimes we get a southern influence. The gravy mix I am reviewing, PIONEER COUNTRY GRAVY is DE-LICIOUS!!! I've tried others Publix brand, Mc Cormick, ect, but this is the BEST! BY FAR! I chose to mix 1/2 water 1/2 milk, + 2 cooked, chopped sausage links, and it was phenomenal on my [...]. BISQUICK CHEESE GARLIC BISQUITS (Like Red Lobster's), served with a small side of watercress scrambled eggs. It's super easy to make and THICK! FINGER LICKIN! MMMmmmm. I heard you can put it on potatoes/veggies and chicken, make soups and add for seasoning. PIONEER BRAND as the name says is A HOMESTYLE, AMERICAN CLASSIC!"
