Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
541,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,1,3,3,1245024000,Not the Best,"These chips are okay.  Personally, I find the flavor combination on a greasy chip to be somewhat strange.  They're not necessarily bad but they're the kind of chip where you're only going to be able to have three of four chips before the flavor loses its novelty."
542,B000G6RYNE,A2TN9C5E4A0I3F,Jimmy,4,8,1,1285632000,STALE.  Beware buying these on special!,"I've bought these at the local supermarket and enjoyed them although they are so salty that a few leave my tongue and roof of my mouth burning.  Keeps you from eating too many!  Occasionally I get really stale items from Amazon.com and this was one.  Unedible.  Beware of the quality of food items on this website that are on special as they can be very close to due dates or in this case, not expired but stale and unedible just the same."
543,B000G6RYNE,A2LN5DDGT21310,"A. cotton ""CaramelCandy1978""",2,5,4,1208995200,THESE ARE VERY GOOD,"These chips are VERY GOOD!! I couldn't stop eating them. They didn't last very long.<br /><br />The reason I gave them 4 stars, instead of 5, is because I think the bags are a little hard to open. I'm not sure why they need to make a potato chip bag that sturdy, you may need some scissors on hand to open them much easier."
544,B000G6RYNE,A3GJQ3W0T0KWEO,"tatcol ""tatcol""",0,2,1,1328918400,USED to be my favorite chips,"Kettle Brand chips used to be so good...oily, crunchy, flavorful. I suspect the company has been bought out and the recipe has been changed for the worse. Now they're no better than any other big name brand chip. Try the Good Health Kettle Style Olive Oil chips instead. They are as good as the Kettle Brand once was. R.I.P., Kettle Brand chips. :("
545,B000G6RYNE,A1PGMT8XLL4FPM,TZ1 GUY,0,2,1,1328400000,"Stale, Rancid Oil Taste, And if You Like Even the Tiniest Bit of Salt Flavor on Your Chips...","...you can absolutely forget about these. Confirmed by other reviewers, these chips are now total garbage. Like chewing on styrofoam packaging ""peanuts"". Positively awful, no hyperbole or exaggeration. I'll NEVER buy anything from Kettle brand ever again! From a reportedly once great ""premium"" brand, literally any mass market chip I've ever tried tastes better than these. Stale and rancid tasting, and virtually no salty taste whatsoever. Completely awful!"
546,B000G6RYNE,A4XCTURC8URLE,Molly Yarber,0,2,1,1306886400,Disgusting,"These chips are nasty.  I thought someone had spilled a drink in the bag, no the chips were just soaked with grease.  Nasty!!"
547,B000G6RYNE,A21D8LH2CD2EIZ,Tim,1,4,2,1286928000,"Taste terrible, way too strong","Unless you like salt vinegar chips as salty as eating actual pinches of salt and drinking actual vinegar, i doubt you will like these chips.  These are the saltiest & sourest chips I have ever had, and the only reason stops me from throwing these away is because I paid for 2 full boxes and dont like to waste food.  The brown chips are especially bad, besides being salty and sour, they also taste overcooked and burnt.  Unless you are the rare kind that can take this kind of extreme taste, you will not like these chips.<br /><br />I actually have a high tolerance for sour taste, so I can down a bag of chips with a bit of difficulty.  But normal people, please do not try this at home."
548,B000G6RYNE,A14SOW889A4TAT,J. Tan,1,4,1,1262044800,Over-fried,I bought this brand as a trial since I am tired of the Pingos.<br /><br />It claims that it is natural. I have no argument on this. But the point is that more than 50% in the bag is over-fried and in brown color. I really suffer eating the over-fried chips. I open some other bags and it looks like the same. So I just throw away all of them. I don't know if I was with bad luck or every bag they are selling is the same. But for sure I will never buy this brand any more.
549,B000G6RYNE,A6UFSCD6O8JMT,"qualquan ""qualquan""",1,4,4,1257033600,No salt Kettle chips.,They are good but wish they were also baked. Have not found baked no salt potato chips anywhere. If there are any I wish someone would post.
550,B000G6RYNE,A14HZ5EMD2WCG,"K. Schoeneman ""Grape nut""",1,4,3,1199577600,Not as good as the English sell,These are better in England. I don't know why. Maybe it's just nostalgia on my part.
