Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
781,B002GUWBMC,A2J0QB01UVSH0Q,Trishelle Duncan,0,1,1,1328400000,NOT edible!,This is NOT Disco Dust which is edible and made for baking. DO NOT purchase this product for such purposes!
782,B0018DQFPC,A2CYNULOBYISAZ,Angel L. Maki,3,3,3,1262995200,speedy shipping,I was very happy with the quick shipping as i needed it for a school product for my daughter but when it came in the roof was broken and the corner of the house was broken. I couldn't send it back as i needed for a project.
783,B0018DQFPC,A36MP37DITBU6F,"Enchanted  In  Dixie ""Enchanted""",3,3,4,1247875200,"My sons 9 & 11 loved making this, as easy enough to do by themselves. With adult supervision any age can do this neat project.","Really easy project for family fun anytime not just for Christmas. Just put icing between cookies and stack. Then ice outside and decorate. Great for all ages. Strawberry licorice rope looks like stuck together but just find end and unwind.<br /><br />* CAUTION UNDER 3** Small hard candy decorations swallowing hazard.<br /><br />Comes with everything you need except bowls an spoons.<br />contains :<br />cookie pieces<br />Large bag yellow colored icing ( East to mix with just fork, you add water slowly as to not get to thin)<br />small white icing bag (you add water slowly)<br />green color to add to small amount of white<br />3 clear decorator<br />4 plastic decorator tips ( can save to reuse)<br />small bead candy for decoration 9chokign hazard)<br />strawberry licorice rope<br />1 small tube of orange writing icing<br />Hard candy wreath decoration about 2"" diameter<br />Gummy Spongebob about 4"" tall<br />Gummy Patrick about 4"" tall<br /><br />Icing set up hard so when you go to eat  it has to be pried apart in pieces. Cookies do get a little softer in the middle.<br /><br />Make anytime of year. Leave off wreat and Patrick and cut out Spongebob's head so does not look like chirstmas."
784,B0018DQFPC,AEC3FERY6U28I,BigCityLady,1,1,4,1293408000,Spongetastic!,My son is a SB fanatic so I was so excited to find this for the 2010 holiday season as every year we do some version of gingerbread. I knew by reading reviews that there wouldn't be enough yellow frosting so I whipped up so edible glue (water and confectionery sugar) to hold the levels of gingerbread that make the pineapple and save the yellow frosting for the outside - this worked great. It was a really fun idea that we enjoyed creating. The licorice was worthless though...
785,B0018DQFPC,A5EQO6GVEIT4M,lazylana05,1,1,2,1291852800,not as easy as it looks,"this isn't as easy as it looks, doesn't came with enough yellow frosting, and the frosting doesn't stick very well. My 5 year old did like making it though."
786,B0018DQFPC,A18OUU4I29BU9F,"Jennifer L. Eidsvold ""ShaylaRed""",2,3,1,1262649600,Not one but twice came broken.,"I am a preschool teacher and do a G is for Gingerbread unit every January. I was on vacation during Christmas and when I got back not a gingerbread kit was to be found. Which is odd. I needed one for my preschool class and needed it in less then a week. I looked everywhere and could not find ont. So I had one overnighted from Amazon on NYE and it came yesterday. I pick this one because of the Rudolph theme. The gingerbread itself came broken. Like unable to use would need a glue gun to get it to work broken. It's non returnable. I called Amazon, they were nice enough to order me a second one since I spend a ton of money each year with them. This one also came broken. I order A LOT from Amazon and things do not come broken. I think only one time have I had returned something because it was broken in 100's of orders. But two of the same thing in a row?! I think it's the kit itself and nothing to do with how it was shipped. I will say most come UPS and overnight comes Fed Ed. But it's bubble wrapped very well. I think the gingerbread isn't good and cracks in shipping and breaks off. The rest of the kit is very cute. The first kit the candies had spilled out and where a mess in the box. But the second kit while the gingerbread was all broken up again the candies were all in their bags. Too bad. But I would try something else, stay away from this one."
787,B0018DQFPC,A13HTFH4ZY0NCE,NatalieVee,0,0,5,1291161600,Rudolph Gingerbread House,"I was pleasantly surprised to find this item had been delivered the day after my order, my speediest delivery to date. It probably helps my location is near. Everything looks just as described and pictured and I'm very happy to have done business with this seller. The Gingerbread house was carefully packaged as not to harm the fragile pieces inside. I'm excited to give this item as a gift."
788,B0018DQFPC,AAX6FRNBEU9PK,"Susan Clinton ""gammer""",0,0,4,1289865600,Fun to paint,"These cookies were fun to paint but not too tasty to eat!<br />The kids did not really care much, but it might have been<br />more fun if they could have eaten them.<br /><br />They really had fun coloring them!"
789,B0018DQFPC,A3111G3DOYIV2A,BB,1,2,2,1290211200,disappointment,"I was disappointed in this product because I thought it would be bigger.<br />Also, it did not come with enough icing. I had to use my own."
790,B0018DQFPC,A3JO81AUCLO2U7,Sara_Aiden,1,2,2,1290038400,Cute Item... but expired!,"The whole idea of a Spongebob Ginger Bread Pineapple is really great, but the sticker that says ""Use By"" Has a 10 JN 16 date on it. If thats 2010- this is not good! I think it would be fun to make and a cute decoration, but my son is going to want to eat it.  The least the seller could do is to check the expiration date! Its right on the front of the box! Not happy at all!!!"
791,B000UZMJZO,A2V71J7J3DTB5B,Vehred,2,3,1,1196121600,If I could give a rating under one-star...,"This tea carries the flavor one would expect from the smell: terrible.  It invigorates like a puncture wound, and the only revival is that, after drinking, you discover that you are still alive.<br /><br />Well, one tea bag was enough for me.  My mother-in-law said, ""Oh, that smells kind of like wine.""  Okay, kind of like wine, with a hint of rot and a moldy aftertaste.  If she likes it, she can have the whole box."
